Number,Layer,Ml_Average_Probability,Motif_ID,Another_Number,Ratio,Match_Count,Rank,Frequent_score,Total,Accession
20,motif_1,0.3440870421245421,20_motif_1,20,0.06923076923076923,60,2,0.2079207920792079,0.6212386034345192,NC_000929
21,motif_3,0.6337416056166053,21_motif_3,21,0.0,70,1,0.26732673267326734,0.9010683382898727,NC_000929
22,motif_3,0.6333723781179138,22_motif_3,22,0.023809523809523808,73,1,0.26732673267326734,0.924508634600705,NC_000929
23,motif_3,0.6333723781179138,23_motif_3,23,0.023809523809523808,73,1,0.26732673267326734,0.924508634600705,NC_000929
24,motif_3,0.6318797313797313,24_motif_3,24,0.02197802197802198,73,1,0.26732673267326734,0.9211844860310207,NC_000929
25,motif_3,0.6493920855379187,25_motif_3,25,0.0,69,1,0.26732673267326734,0.9167188182111861,NC_000929
26,motif_3,0.6493920855379187,26_motif_3,26,0.0,69,1,0.26732673267326734,0.9167188182111861,NC_000929
27,motif_3,0.6511123286435786,27_motif_3,27,0.0,69,1,0.26732673267326734,0.9184390613168459,NC_000929
28,motif_3,0.6473535412353346,28_motif_3,28,0.0,69,1,0.26732673267326734,0.914680273908602,NC_000929
29,motif_3,0.6473535412353346,29_motif_3,29,0.0,69,1,0.26732673267326734,0.914680273908602,NC_000929
30,motif_3,0.6423187695713205,30_motif_3,30,0.027210884353741496,62,1,0.26732673267326734,0.9368563865983294,NC_000929
31,motif_2,0.6270874408242829,31_motif_2,31,0.02631578947368421,74,1,0.26732673267326734,0.9207299629712344,NC_000929
32,motif_2,0.6269745714285712,32_motif_2,32,0.024,74,1,0.26732673267326734,0.9183013041018385,NC_000929
33,motif_2,0.6331858564321249,33_motif_2,33,0.022388059701492536,74,1,0.26732673267326734,0.9229006488068847,NC_000929
34,motif_2,0.6331858564321249,34_motif_2,34,0.022388059701492536,74,1,0.26732673267326734,0.9229006488068847,NC_000929
35,motif_2,0.6322971056721055,35_motif_2,35,0.02097902097902098,74,1,0.26732673267326734,0.9206028593243938,NC_000929
36,motif_2,0.6322971056721055,36_motif_2,36,0.02097902097902098,74,1,0.26732673267326734,0.9206028593243938,NC_000929
37,motif_2,0.6531372247823859,37_motif_2,37,0.13620071684587814,40,1,0.26732673267326734,1.0566646743015313,NC_000929
38,motif_2,0.6550420506912442,38_motif_2,38,0.0,71,1,0.26732673267326734,0.9223687833645116,NC_000929
39,motif_3,0.6588136328292576,39_motif_3,39,0.10810810810810811,25,1,0.26732673267326734,1.0342484736106332,NC_000929
40,motif_3,0.6502551943998571,40_motif_3,40,0.0,0,1,0.26732673267326734,0.9175819270731245,NC_000929
41,motif_2,0.654657160110421,41_motif_2,41,0.0,59,1,0.26732673267326734,0.9219838927836883,NC_000929
42,motif_3,0.6546890707671956,42_motif_3,42,0.0,58,1,0.26732673267326734,0.922015803440463,NC_000929
43,motif_3,0.6480396310039166,43_motif_3,43,0.025974025974025976,63,1,0.26732673267326734,0.9413403896512099,NC_000929
44,motif_3,0.6460646976090013,44_motif_3,44,0.02531645569620253,65,1,0.26732673267326734,0.9387078859784712,NC_000929
45,motif_3,0.6494678688141923,45_motif_3,45,0.023529411764705882,66,1,0.26732673267326734,0.9403240132521655,NC_000929
46,motif_2,0.6406926448874122,46_motif_2,46,0.0,74,1,0.26732673267326734,0.9080193775606795,NC_000929
47,motif_3,0.6314664415445663,47_motif_3,47,0.02403846153846154,75,1,0.26732673267326734,0.9228316357562952,NC_000929
48,motif_3,0.6607326182869312,48_motif_3,48,0.051118210862619806,40,1,0.26732673267326734,0.9791775618228183,NC_000929
49,motif_3,0.6613739921894682,49_motif_3,49,0.044444444444444446,49,1,0.26732673267326734,0.97314516930718,NC_000929
50,motif_2,0.6323719036942129,50_motif_2,50,0.0,69,1,0.26732673267326734,0.8996986363674803,NC_000929
51,motif_3,0.6305646302448626,51_motif_3,51,0.01937984496124031,75,1,0.26732673267326734,0.9172712078793703,NC_000929
52,motif_2,0.63648082010582,52_motif_2,52,0.0,74,1,0.26732673267326734,0.9038075527790873,NC_000929
53,motif_2,0.6359066555012372,53_motif_2,53,0.0076045627376425855,74,1,0.26732673267326734,0.910837950912147,NC_000929
54,motif_2,0.6305312604900972,54_motif_2,54,0.021148036253776436,69,1,0.26732673267326734,0.919006029417141,NC_000929
55,motif_2,0.6283770034528963,55_motif_2,55,0.016233766233766232,77,1,0.26732673267326734,0.9119375023599299,NC_000929
56,motif_2,0.6289706123620851,56_motif_2,56,0.03359173126614987,68,1,0.26732673267326734,0.9298890763015023,NC_000929
57,motif_2,0.6362215186310929,57_motif_2,57,0.0070921985815602835,74,1,0.26732673267326734,0.9106404498859205,NC_000929
58,motif_2,0.6459213808908577,58_motif_2,58,0.01937984496124031,64,1,0.26732673267326734,0.9326279585253654,NC_000929
59,motif_2,0.6281657820240621,59_motif_2,59,0.022292993630573247,76,1,0.26732673267326734,0.9177855083279027,NC_000929
60,motif_2,0.6281657820240621,60_motif_2,60,0.022292993630573247,76,1,0.26732673267326734,0.9177855083279027,NC_000929
61,motif_2,0.6281657820240621,61_motif_2,61,0.022292993630573247,76,1,0.26732673267326734,0.9177855083279027,NC_000929
62,motif_2,0.6291411804158281,62_motif_2,62,0.017605633802816902,75,1,0.26732673267326734,0.9140735468919123,NC_000929
63,motif_2,0.6380516817838245,63_motif_2,63,0.0,74,1,0.26732673267326734,0.9053784144570919,NC_000929
64,motif_2,0.6305421911333534,64_motif_2,64,0.01592356687898089,75,1,0.26732673267326734,0.9137924906856016,NC_000929
65,motif_2,0.6309317255270902,65_motif_2,65,0.015197568389057751,76,1,0.26732673267326734,0.9134560265894153,NC_000929
66,motif_2,0.6306193753804372,66_motif_2,66,0.014749262536873156,76,1,0.26732673267326734,0.9126953705905777,NC_000929
67,motif_2,0.6376083692916217,67_motif_2,67,0.0,74,1,0.26732673267326734,0.904935101964889,NC_000929
68,motif_2,0.6372918178382463,68_motif_2,68,0.0,74,1,0.26732673267326734,0.9046185505115136,NC_000929
69,motif_2,0.6309324507580809,69_motif_2,69,0.014005602240896359,76,1,0.26732673267326734,0.9122647856722446,NC_000929
70,motif_2,0.6309324507580809,70_motif_2,70,0.014005602240896359,76,1,0.26732673267326734,0.9122647856722446,NC_000929
71,motif_2,0.6309384976842483,71_motif_2,71,0.014164305949008499,74,1,0.26732673267326734,0.9124295363065241,NC_000929
72,motif_2,0.6577770310047094,72_motif_2,72,0.016483516483516484,65,1,0.26732673267326734,0.9415872801614933,NC_000929
73,motif_2,0.6245540447989686,73_motif_2,73,0.015228426395939087,74,1,0.26732673267326734,0.9071092038681751,NC_000929
74,motif_2,0.6245223785166238,74_motif_2,74,0.015345268542199489,76,1,0.26732673267326734,0.9071943797320907,NC_000929
75,motif_2,0.6238378851540615,75_motif_2,75,0.015345268542199489,76,1,0.26732673267326734,0.9065098863695283,NC_000929
76,motif_2,0.6351237516745828,76_motif_2,76,0.015345268542199489,62,1,0.26732673267326734,0.9177957528900497,NC_000929
77,motif_2,0.6216125025767881,77_motif_2,77,0.015584415584415584,75,1,0.26732673267326734,0.9045236508344711,NC_000929
78,motif_2,0.6299936855158728,78_motif_2,78,0.015,74,1,0.26732673267326734,0.9123204181891401,NC_000929
79,motif_2,0.6350001934523809,79_motif_2,79,0.015,62,1,0.26732673267326734,0.9173269261256483,NC_000929
80,motif_2,0.6350001934523809,80_motif_2,80,0.015,62,1,0.26732673267326734,0.9173269261256483,NC_000929
81,motif_2,0.6208273166891586,81_motif_2,81,0.018218623481781375,77,1,0.26732673267326734,0.9063726728442073,NC_000929
82,motif_2,0.6193972826760912,82_motif_2,82,0.017578125,74,1,0.26732673267326734,0.9043021403493585,NC_000929
83,motif_2,0.6196891111418728,83_motif_2,83,0.01744186046511628,74,1,0.26732673267326734,0.9044577042802564,NC_000929
84,motif_2,0.6209274547168263,84_motif_2,84,0.024096385542168676,70,1,0.26732673267326734,0.9123505729322623,NC_000929
85,motif_2,0.6171920837678136,85_motif_2,85,0.020072992700729927,74,1,0.26732673267326734,0.9045918091418109,NC_000929
86,motif_2,0.5920777455771489,86_motif_2,86,0.01909307875894988,67,1,0.26732673267326734,0.878497557009366,NC_000929
87,motif_2,0.6137181581338558,87_motif_2,87,0.017889087656529516,75,1,0.26732673267326734,0.8989339784636526,NC_000929
88,motif_2,0.6131629512571989,88_motif_2,88,0.017699115044247787,75,1,0.26732673267326734,0.898188798974714,NC_000929
89,motif_2,0.618086377413364,89_motif_2,89,0.017660044150110375,71,1,0.26732673267326734,0.9030731542367417,NC_000929
90,motif_2,0.6160411078717201,90_motif_2,90,0.0163265306122449,73,1,0.26732673267326734,0.8996943711572323,NC_000929
91,motif_2,0.6148479748221126,91_motif_2,91,0.018255578093306288,71,1,0.26732673267326734,0.9004302855886862,NC_000929
92,motif_2,0.6287124742617353,92_motif_2,92,0.014778325123152709,45,1,0.26732673267326734,0.9108175320581553,NC_000929
93,motif_2,0.6138478748462206,93_motif_2,93,0.020793950850661626,71,1,0.26732673267326734,0.9019685583701496,NC_000929
94,motif_2,0.6022040656638241,94_motif_2,94,0.018108651911468814,71,1,0.26732673267326734,0.8876394502485603,NC_000929
95,motif_2,0.6131689316011939,95_motif_2,95,0.020484171322160148,71,1,0.26732673267326734,0.9009798355966214,NC_000929
96,motif_2,0.6131689316011939,96_motif_2,96,0.020484171322160148,71,1,0.26732673267326734,0.9009798355966214,NC_000929
97,motif_2,0.6140045762928825,97_motif_2,97,0.01971326164874552,71,1,0.26732673267326734,0.9010445706148954,NC_000929
98,motif_2,0.600154754317278,98_motif_2,98,0.017208413001912046,71,1,0.26732673267326734,0.8846898999924574,NC_000929
99,motif_2,0.600154754317278,99_motif_2,99,0.017208413001912046,71,1,0.26732673267326734,0.8846898999924574,NC_000929
100,motif_2,0.6373059262920853,100_motif_2,100,0.015570934256055362,63,1,0.26732673267326734,0.920203593221408,NC_000929
101,motif_2,0.6141783098227874,101_motif_2,101,0.018835616438356163,71,1,0.26732673267326734,0.900340658934411,NC_000929
